,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
7386,org_apache_kafka_streams_state_internals_WrappedStateStore_name,7386,0,1,0,3,0,1,1,1,1038,1
7387,org_apache_kafka_clients_consumer_internals_ConsumerProtocol_deserializeVersion,7387,0,1,1,8,0,1,1,1,31,1
7388,org_apache_kafka_common_security_scram_internals_ScramFormatter_xor,7388,0,3,2,6,0,0,0,0,768,0
7389,org_apache_kafka_streams_processor_internals_StreamsMetadataState_getAllMetadataForStore,7389,0,6,1,23,2,0,0,0,523,2
7390,org_apache_kafka_trogdor_fault_NetworkPartitionFaultSpec_NetworkPartitionFaultSpec,7390,0,1,3,4,0,1,1,1,1514,1
7391,org_apache_kafka_message_ApiMessageTypeGenerator_generateHeaderVersion,7391,0,9,1,2,0,11,5,4,1350,11
7392,org_apache_kafka_connect_util_TopicCreation_TopicCreation,7392,0,1,4,6,0,0,0,0,176,0
7393,org_apache_kafka_connect_runtime_rest_entities_ErrorMessage_ErrorMessage,7393,0,1,2,4,0,0,0,0,1680,0
7394,org_apache_kafka_streams_processor_MockProcessorContext_appConfigsWithPrefix,7394,0,1,1,3,0,1,1,1,511,1
7395,org_apache_kafka_connect_storage_ConfigBackingStore_putConnectorConfig,7395,0,1,2,6,0,0,0,0,1321,0
7396,org_apache_kafka_streams_processor_internals_Task_State,7396,0,1,1,3,0,0,0,0,403,0
7397,org_apache_kafka_message_MessageDataGenerator_generateKeyElement,7397,0,3,2,8,0,5,3,3,479,5
7398,org_apache_kafka_common_utils_Utils_copyArray,7398,0,1,1,8,0,0,0,0,148,0
7399,org_apache_kafka_connect_runtime_TransformationChain_close,7399,0,2,0,5,0,1,1,1,1568,1
7400,org_apache_kafka_clients_ClientResponse_requestHeader,7400,0,1,0,3,0,0,0,0,1167,0
7401,org_apache_kafka_common_security_authenticator_TestJaasConfig_createOrUpdateEntry,7401,0,1,3,4,0,0,0,0,125,0
7402,org_apache_kafka_connect_mirror_MirrorConnectorConfig_checkpointsTopicReplicationFactor,7402,0,1,0,3,0,1,1,1,181,1
7403,org_apache_kafka_streams_integration_RocksDBMetricsIntegrationTest_getRocksDBMetrics,7403,0,1,2,2,0,1,1,1,1061,1
7404,org_apache_kafka_connect_runtime_SourceConnectorConfig_topicCreationPartitions,7404,0,1,1,3,0,1,1,1,1219,1
7405,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_getActiveTasks,7405,0,2,2,2,0,1,1,1,397,1
7406,org_apache_kafka_connect_util_TestFuture_waitForGet,7406,0,1,0,8,0,0,0,0,1421,0
7407,org_apache_kafka_streams_kstream_internals_KStreamTransformValues_get,7407,0,1,0,3,0,1,1,1,1681,1
7408,org_apache_kafka_clients_producer_ProducerConfig_configDef,7408,0,1,0,3,0,1,1,1,576,1
7409,org_apache_kafka_connect_runtime_errors_ErrorHandlingMetrics_recordDeadLetterQueueProduceFailed,7409,0,1,0,6,0,1,1,1,880,1
7410,org_apache_kafka_common_record_DefaultRecord_readVarLong,7410,0,2,3,6,1,1,1,1,82,2
7411,org_apache_kafka_connect_runtime_rest_util_SSLUtils_configureSslContextFactoryAuthentication,7411,0,3,2,17,1,0,0,0,895,1
7412,org_apache_kafka_common_config_ConfigDef_convertToString,7412,0,12,2,26,0,1,1,1,48,1
7413,org_apache_kafka_clients_producer_internals_TransactionalRequestResult_await,7413,0,3,2,14,4,2,2,1,47,6
7414,org_apache_kafka_common_network_KafkaChannel_maybeCompleteReceive,7414,1,2,0,9,0,2,1,2,580,2
7415,org_apache_kafka_streams_state_internals_metrics_StateStoreMetricsTest_shouldGetSensor,7415,0,2,6,8,1,4,1,4,1052,5
7416,org_apache_kafka_streams_processor_internals_InternalProcessorContext_logChange,7416,0,1,4,1,0,0,0,0,516,0
7417,org_apache_kafka_streams_processor_internals_AbstractTask_id,7417,0,1,0,3,0,0,0,0,508,0
7418,org_apache_kafka_streams_kstream_CogroupedKStream_cogroup,7418,0,1,2,18,0,0,0,0,925,0
7419,org_apache_kafka_clients_consumer_internals_FetcherTest_fetchRecordsInto,7419,0,1,1,2,1,0,0,0,238,1
7420,org_apache_kafka_common_record_FileRecordsTest_testSearchForTimestamp,7420,0,2,0,10,3,3,2,2,716,6
7421,org_apache_kafka_common_utils_Bytes_get,7421,0,1,0,7,0,0,0,0,72,0
7422,org_apache_kafka_common_utils_ImplicitLinkedHashCollection_addInternal,7422,0,4,2,22,1,0,0,0,146,1
7423,org_apache_kafka_connect_util_clusters_EmbeddedKafkaCluster_zKConnectString,7423,0,1,0,3,0,0,0,0,360,0
7424,org_apache_kafka_test_MockKeyValueStore_getLastFlushCount,7424,0,1,0,3,0,0,0,0,1682,0
7425,org_apache_kafka_common_utils_SystemTime_milliseconds,7425,0,1,0,3,0,0,0,0,1683,0
7426,org_apache_kafka_common_security_authenticator_TestJaasConfig_setClientOptions,7426,0,3,3,7,1,0,0,0,125,1
7427,org_apache_kafka_streams_processor_internals_assignment_TaskMovementTest_getClientStateWithActiveAssignment,7427,0,1,1,5,0,2,1,2,1684,2
7428,org_apache_kafka_streams_processor_internals_StreamTask_initializeIfNeeded,7428,0,2,0,14,0,4,3,2,405,4
7429,org_apache_kafka_clients_ClientRequest_correlationId,7429,0,1,0,3,0,0,0,0,624,0
7430,org_apache_kafka_connect_runtime_WorkerSinkTask_recordCommitSuccess,7430,0,1,1,4,0,1,1,1,193,1
7431,org_apache_kafka_server_authorizer_AclDeleteResult_aclBindingDeleteResults,7431,0,1,0,6,0,0,0,0,150,0
7432,org_apache_kafka_clients_consumer_KafkaConsumer_enforceRebalance,7432,0,2,0,6,3,1,1,1,1,4
7433,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImpl_nodeLevelTagMap,7433,0,1,3,5,1,0,0,0,415,1
7434,org_apache_kafka_connect_util_KafkaBasedLog_send,7434,0,1,3,3,1,2,2,1,325,3
7435,org_apache_kafka_clients_consumer_OffsetAndMetadata_offset,7435,0,1,0,3,0,0,0,0,25,0
7436,org_apache_kafka_streams_state_WindowBytesStoreSupplier_segmentIntervalMs,7436,0,1,0,7,0,0,0,0,1005,0
7437,org_apache_kafka_clients_consumer_internals_Fetcher_sendListOffsetRequest,7437,0,1,3,19,0,2,2,1,30,2
7438,org_apache_kafka_common_record_LazyDownConversionRecords_LazyDownConversionRecords,7438,0,2,5,25,1,3,3,1,1248,4
7439,org_apache_kafka_streams_state_internals_ThreadCache_nameSpaceFromTaskIdAndStore,7439,0,1,2,9,0,0,0,0,1031,0
7440,org_apache_kafka_streams_kstream_internals_KTableSource_queryableName,7440,0,1,0,3,0,0,0,0,952,0
7441,org_apache_kafka_streams_state_internals_MeteredKeyValueStore_init,7441,0,1,2,2,2,8,4,2,1026,10
7442,org_apache_kafka_streams_processor_internals_StreamTask_purgeableOffsets,7442,0,3,0,10,0,2,2,1,405,2
7443,org_apache_kafka_clients_consumer_MockConsumer_updatePartitions,7443,0,1,2,4,1,0,0,0,24,1
7444,org_apache_kafka_clients_consumer_OffsetAndMetadata_metadata,7444,0,1,0,3,0,0,0,0,25,0
7445,org_apache_kafka_common_utils_CircularIterator_next,7445,0,1,0,5,1,0,0,0,786,1
7446,org_apache_kafka_common_acl_AccessControlEntryData_isUnknown,7446,0,1,0,6,0,0,0,0,655,0
7447,org_apache_kafka_clients_admin_OffsetSpec_latest,7447,0,1,0,6,0,0,0,0,1572,0
7448,org_apache_kafka_clients_NetworkClient_throttleDelayMs,7448,0,1,2,3,0,2,2,1,230,2
7449,org_apache_kafka_connect_runtime_errors_ErrorReporter_close,7449,0,1,0,2,0,0,0,0,881,0
7450,org_apache_kafka_streams_TestOutputTopic_TestOutputTopic,7450,0,1,4,10,0,0,0,0,484,0
7451,org_apache_kafka_common_requests_InitProducerIdResponse_parse,7451,0,1,2,3,1,1,1,1,1679,2
7452,org_apache_kafka_streams_state_internals_MeteredTimestampedKeyValueStore_MeteredTimestampedKeyValueStore,7452,0,1,5,3,0,1,1,1,1685,1
7453,org_apache_kafka_trogdor_workload_PayloadGeneratorTest_assertArrayContains,7453,0,1,2,5,0,0,0,0,1330,0
7454,org_apache_kafka_trogdor_workload_SustainedConnectionSpec_consumerConnectionCount,7454,0,1,0,3,0,0,0,0,607,0
7455,org_apache_kafka_streams_processor_internals_assignment_ClientState_previousAssignedTasks,7455,0,1,0,2,0,1,1,1,411,1
7456,org_apache_kafka_clients_FetchSessionHandler_handleResponse,7456,0,14,1,63,3,9,2,5,228,12
7457,org_apache_kafka_streams_integration_utils_IntegrationTestUtils_waitUntilMinKeyValueRecordsReceived,7457,0,1,4,15,2,1,1,1,437,3
7458,org_apache_kafka_connect_components_Versioned_version,7458,0,1,0,5,0,0,0,0,1686,0
7459,org_apache_kafka_connect_runtime_WorkerSinkTaskContext_timeout,7459,0,1,0,7,0,0,0,0,862,0
7460,org_apache_kafka_common_metrics_Metrics_metric,7460,0,1,1,3,0,0,0,0,63,0
7461,org_apache_kafka_common_requests_DescribeGroupsResponse_parse,7461,0,1,2,3,1,1,1,1,104,2
7462,org_apache_kafka_streams_state_internals_OffsetCheckpoint_writeEntry,7462,0,1,3,11,0,2,1,2,427,2
7463,org_apache_kafka_common_metrics_SensorAccessor_SensorAccessor,7463,0,1,1,3,0,0,0,0,260,0
7464,org_apache_kafka_common_metrics_KafkaMetric_KafkaMetric,7464,0,2,5,8,0,0,0,0,664,0
7465,org_apache_kafka_connect_util_clusters_EmbeddedConnectCluster_anyWorkersRunning,7465,0,1,0,6,1,0,0,0,362,1
7466,org_apache_kafka_connect_runtime_Worker_awaitStopConnectors,7466,0,2,1,8,1,1,1,1,197,2
7467,org_apache_kafka_streams_kstream_internals_KStreamKTableJoinTest_pushNullValueToTable,7467,0,2,0,5,0,1,1,1,1320,1
7468,org_apache_kafka_streams_processor_internals_ClientUtils_adminClientMetrics,7468,0,1,1,4,0,1,1,1,509,1
7469,org_apache_kafka_streams_processor_internals_ProcessorNode_ProcessorNode,7469,0,1,3,8,1,0,0,0,982,1
7470,org_apache_kafka_clients_producer_KafkaProducerTest_endTxnResponse,7470,0,1,1,3,0,1,1,1,240,1
7471,org_apache_kafka_common_utils_Timer_update,7471,0,1,1,10,1,1,1,1,297,2
7472,org_apache_kafka_streams_processor_internals_InternalTopicProperties_getNumberOfPartitions,7472,0,1,0,3,0,0,0,0,515,0
7473,org_apache_kafka_connect_tools_VerifiableSinkConnector_version,7473,0,1,0,3,0,1,1,1,1687,1
7474,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImpl_threadLevelSensor,7474,0,1,4,6,1,0,0,0,415,1
7475,org_apache_kafka_connect_runtime_distributed_DistributedHerder_handleRebalanceCompleted,7475,0,12,0,68,3,5,4,2,461,8
7476,org_apache_kafka_streams_processor_internals_ChangelogReader_completedChangelogs,7476,0,1,0,4,0,0,0,0,1637,0
7477,org_apache_kafka_common_requests_AlterReplicaLogDirsResponse_errorCounts,7477,0,1,0,2,0,0,0,0,569,0
7478,org_apache_kafka_common_security_scram_internals_ScramMessagesTest_checkClientFinalMessage,7478,0,1,4,5,0,0,0,0,776,0
7479,org_apache_kafka_clients_consumer_KafkaConsumerTest_offsetCommitResponse,7479,0,1,1,3,0,1,1,1,233,1
7480,org_apache_kafka_clients_InFlightRequests_add,7480,0,2,1,13,0,0,0,0,229,0
7481,org_apache_kafka_common_internals_PartitionStates_update,7481,0,4,1,2,1,1,1,1,1106,2
7482,org_apache_kafka_connect_runtime_Connect_adminUrl,7482,0,1,0,3,0,1,1,1,337,1
7483,org_apache_kafka_streams_processor_internals_StateManager_checkpoint,7483,0,1,1,1,0,0,0,0,560,0
7484,org_apache_kafka_trogdor_coordinator_CoordinatorRestResource_coordinator,7484,0,2,0,7,0,0,0,0,1648,0
7485,org_apache_kafka_common_record_LegacyRecord_ensureValid,7485,0,3,0,7,4,1,1,1,89,5
7486,org_apache_kafka_connect_storage_MemoryOffsetBackingStore_stop,7486,0,3,0,15,0,1,1,1,460,1
7487,org_apache_kafka_connect_storage_Converter_toConnectData,7487,0,1,3,14,1,0,0,0,1201,1
7488,org_apache_kafka_common_record_MemoryRecordsBuilder_estimatedSizeInBytes,7488,0,1,0,7,1,1,1,1,91,2
7489,org_apache_kafka_streams_kstream_internals_FullChangeSerdeTest_shouldRoundTripChange,7489,1,1,0,6,0,4,2,3,1495,4
7490,org_apache_kafka_message_FieldSpec_taggedVersionsString,7490,0,1,0,3,0,1,1,1,478,1
7491,org_apache_kafka_streams_state_StateSerdes_rawKey,7491,0,1,1,14,1,3,3,1,969,4
7492,org_apache_kafka_streams_state_internals_KeyValueSegment_toString,7492,0,1,0,3,0,1,1,1,1022,1
7493,org_apache_kafka_clients_consumer_internals_ConsumerNetworkClient_defaultRequestTimeoutMs,7493,0,1,0,3,0,0,0,0,34,0
7494,org_apache_kafka_connect_runtime_distributed_ClusterConfigState_taskConfig,7494,0,2,1,13,0,2,2,1,469,2
7495,org_apache_kafka_connect_health_ConnectorHealth_tasksState,7495,0,1,0,7,0,0,0,0,1688,0
7496,org_apache_kafka_common_security_kerberos_KerberosName_KerberosName,7496,0,2,3,9,0,0,0,0,762,0
7497,org_apache_kafka_clients_producer_MockProducerTest_shouldResetSentOffsetsFlagOnlyWhenBeginningNewTransaction,7497,1,1,0,22,1,6,2,5,648,7
7498,org_apache_kafka_streams_kstream_internals_RepartitionedInternal_toInternalTopicProperties,7498,0,1,0,3,1,1,1,1,955,2
7499,org_apache_kafka_common_record_FileRecordsTest_testSearch,7499,1,1,0,19,1,5,4,2,716,6
7500,org_apache_kafka_connect_runtime_rest_resources_ConnectorsResource_createConnector,7500,0,1,3,12,2,4,3,2,893,6
7501,org_apache_kafka_connect_runtime_rest_RestServer_configureHttpResponsHeaderFilter,7501,0,1,1,10,0,1,1,1,887,1
7502,org_apache_kafka_streams_integration_utils_EmbeddedKafkaCluster_brokers,7502,0,2,0,7,0,1,1,1,439,1
7503,org_apache_kafka_connect_storage_KafkaConfigBackingStore_putTaskConfigs,7503,0,3,2,43,0,7,5,2,814,7
7504,org_apache_kafka_streams_integration_GlobalKTableIntegrationTest_produceGlobalTableValues,7504,0,1,0,3,0,4,4,1,1439,4
7505,org_apache_kafka_streams_kstream_internals_KStreamKStreamJoinTest_buildWindowBytesStoreSupplier,7505,0,1,4,3,0,1,1,1,963,1
7506,org_apache_kafka_common_record_DefaultRecord_sequence,7506,0,1,0,3,0,0,0,0,82,0
7507,org_apache_kafka_connect_transforms_ValueToKeyTest_withSchema,7507,1,1,0,14,0,9,5,3,835,9
7508,org_apache_kafka_streams_kstream_internals_graph_StreamStreamJoinNode_StreamStreamJoinNodeBuilder,7508,0,1,0,3,0,0,0,0,506,0
7509,org_apache_kafka_trogdor_rest_TaskPending_TaskPending,7509,0,1,1,3,0,1,1,1,1689,1
7510,org_apache_kafka_connect_json_JsonSerializer_JsonSerializer,7510,0,1,0,7,1,0,0,0,1571,1
7511,org_apache_kafka_clients_producer_internals_RecordAccumulator_tryAppend,7511,0,3,7,16,0,3,1,3,49,3
7512,org_apache_kafka_clients_admin_internals_MetadataOperationContext_response,7512,0,1,0,3,0,0,0,0,1593,0
7513,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_setNewGeneration,7513,0,1,1,3,0,0,0,0,27,0
7514,org_apache_kafka_clients_MockClient_connectionState,7514,0,2,1,8,0,0,0,0,18,0
7515,org_apache_kafka_connect_runtime_AbstractHerder_stopServices,7515,0,1,0,6,0,2,2,1,335,2
7516,org_apache_kafka_common_record_EndTransactionMarker_buildRecordValue,7516,0,1,0,6,0,1,1,1,1221,1
7517,org_apache_kafka_streams_kstream_internals_foreignkeyjoin_SubscriptionJoinForeignProcessorSupplier_SubscriptionJoinForeignProcessorSupplier,7517,0,1,1,3,0,0,0,0,1690,0
7518,org_apache_kafka_streams_state_internals_LRUCacheEntry_LRUCacheEntry,7518,0,1,7,6,1,4,3,2,1024,5
7519,org_apache_kafka_streams_kstream_StreamJoined_withKeySerde,7519,0,1,1,8,1,0,0,0,931,1
7520,org_apache_kafka_common_feature_BaseVersionRange_max,7520,0,1,0,3,0,0,0,0,679,0
7521,org_apache_kafka_connect_json_JsonConverter_JsonConverter,7521,0,1,0,4,0,3,3,1,1428,3
7522,org_apache_kafka_streams_kstream_Repartitioned_streamPartitioner,7522,0,1,1,14,1,0,0,0,490,1
7523,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_maybeLeaveGroup,7523,0,2,1,17,3,3,2,2,27,6
7524,org_apache_kafka_clients_consumer_internals_Heartbeat_resetTimeouts,7524,0,1,0,6,1,2,2,1,639,3
7525,org_apache_kafka_streams_processor_internals_ProcessorRecordContext_ProcessorRecordContext,7525,0,1,5,7,0,0,0,0,983,0
7526,org_apache_kafka_connect_runtime_SinkConnectorConfig_dlqTopicReplicationFactor,7526,0,1,0,3,0,1,1,1,858,1
7527,org_apache_kafka_common_metrics_stats_Frequency_name,7527,0,1,0,7,0,0,0,0,1691,0
7528,org_apache_kafka_streams_TopologyTestDriver_enqueueTaskRecord,7528,0,1,6,4,0,3,3,1,372,3
7529,org_apache_kafka_streams_processor_internals_ProcessorContextImplTest_initStateStoreMock,7529,0,1,1,2,0,4,1,4,994,4
7530,org_apache_kafka_common_utils_MockScheduler_addWaiter,7530,0,3,2,15,0,2,2,1,1610,2
7531,org_apache_kafka_streams_processor_internals_StoreChangelogReader_restoringChangelogByPartition,7531,0,3,1,3,0,0,0,0,456,0
7532,org_apache_kafka_connect_storage_SimpleHeaderConverterTest_assertRoundTrip,7532,0,2,2,21,0,4,2,2,1159,4
7533,org_apache_kafka_common_metrics_Sensor_metricLock,7533,0,1,0,23,0,0,0,0,253,0
7534,org_apache_kafka_streams_state_internals_WrappedStateStore_setFlushListener,7534,0,2,2,6,0,1,1,1,1038,1
7535,org_apache_kafka_connect_runtime_SourceConnectorConfig_topicCreationOtherConfigs,7535,0,2,1,2,0,1,1,1,1219,1
7536,org_apache_kafka_common_record_MemoryRecords_writeEndTransactionalMarker,7536,0,1,7,6,0,2,1,2,87,2
7537,org_apache_kafka_common_security_auth_SslAuthenticationContext_SslAuthenticationContext,7537,0,1,3,5,0,0,0,0,1569,0
7538,org_apache_kafka_common_network_SaslChannelBuilder_createServerCallbackHandlers,7538,0,6,1,13,0,4,4,1,579,4
7539,org_apache_kafka_connect_runtime_rest_resources_ConnectorsResource_ConnectorsResource,7539,0,1,2,6,0,1,1,1,893,1
7540,org_apache_kafka_connect_json_JsonConverterConfig_configDef,7540,0,1,0,3,0,0,0,0,842,0
7541,org_apache_kafka_streams_processor_internals_InternalTopicManager_getNumPartitions,7541,0,3,1,41,0,4,4,1,980,4
7542,org_apache_kafka_clients_MockClient_isReady,7542,0,1,2,3,1,1,1,1,18,2
7543,org_apache_kafka_connect_runtime_distributed_IncrementalCooperativeAssignorTest_initAssignor,7543,0,1,0,4,0,2,2,1,349,2
7544,org_apache_kafka_trogdor_rest_WorkerRunning_WorkerRunning,7544,0,1,4,5,0,1,1,1,1692,1
7545,org_apache_kafka_clients_consumer_internals_SubscriptionState_pausedPartitions,7545,0,1,0,2,1,0,0,0,36,1
7546,org_apache_kafka_connect_util_clusters_EmbeddedConnectCluster_requestGet,7546,0,1,1,9,1,0,0,0,362,1
7547,org_apache_kafka_streams_processor_internals_StateDirectory_logPrefix,7547,0,1,0,3,0,0,0,0,987,0
7548,org_apache_kafka_connect_tools_PredicateDoc_printPredicateHtml,7548,0,1,2,2,0,0,0,0,1202,0
7549,org_apache_kafka_streams_processor_internals_assignment_ClientState_assignedTasks,7549,0,1,0,2,0,1,1,1,411,1
7550,org_apache_kafka_streams_TopologyTest_topologyWithStaticTopicName,7550,0,1,0,5,0,3,2,2,922,3
7551,org_apache_kafka_connect_util_LoggingContext_prefixFor,7551,0,3,3,50,0,0,0,0,320,0
7552,org_apache_kafka_common_record_FileRecords_flush,7552,0,1,0,6,0,0,0,0,88,0
7553,org_apache_kafka_connect_data_Struct_getFloat32,7553,0,1,1,6,1,0,0,0,164,1
7554,org_apache_kafka_streams_state_ReadOnlyKeyValueStore_all,7554,0,1,0,9,0,0,0,0,533,0
7555,org_apache_kafka_streams_state_internals_AbstractStoreBuilder_name,7555,0,1,0,3,0,0,0,0,1009,0
7556,org_apache_kafka_streams_kstream_internals_SuppressScenarioTest_verify,7556,0,3,2,15,1,4,2,3,1279,5
7557,org_apache_kafka_streams_processor_internals_assignment_AssignmentInfo_activeTasks,7557,0,1,0,3,0,0,0,0,410,0
7558,org_apache_kafka_connect_storage_KafkaStatusBackingStore_parseConnectorStatusKey,7558,0,1,1,3,0,0,0,0,815,0
7559,org_apache_kafka_clients_consumer_internals_ConsumerNetworkClient_awaitPendingRequests,7559,0,2,2,12,2,1,1,1,34,3
7560,org_apache_kafka_connect_integration_StartAndStopCounter_stops,7560,0,1,0,7,0,0,0,0,361,0
7561,org_apache_kafka_clients_consumer_internals_SubscriptionState_maybeSeekUnvalidated,7561,0,4,3,16,1,0,0,0,36,1
7562,org_apache_kafka_streams_processor_internals_StandbyTask_close,7562,0,6,1,2,0,3,2,2,399,3
7563,org_apache_kafka_test_InternalMockProcessorContext_setTime,7563,0,2,1,6,0,5,1,5,157,5
7564,org_apache_kafka_connect_mirror_MirrorSourceConnector_refreshTopicPartitions,7564,0,2,0,2,3,3,2,2,329,6
7565,org_apache_kafka_clients_consumer_internals_RequestFuture_isDone,7565,0,1,0,7,0,0,0,0,35,0
7566,org_apache_kafka_streams_processor_internals_assignment_ClientState_addPreviousTasksAndOffsetSums,7566,0,1,2,4,0,0,0,0,411,0
7567,org_apache_kafka_common_metrics_Sensor_Sensor,7567,0,1,7,15,1,1,1,1,253,2
7568,org_apache_kafka_clients_consumer_KafkaConsumerTest_consumerCloseTest,7568,0,6,4,2,6,15,8,5,233,21
7569,org_apache_kafka_streams_processor_internals_Task_closeClean,7569,0,1,0,4,0,0,0,0,403,0
7570,org_apache_kafka_test_InternalMockProcessorContext_register,7570,0,1,2,5,0,2,2,1,157,2
7571,org_apache_kafka_connect_runtime_rest_entities_ConnectorPluginInfo_ConnectorPluginInfo,7571,0,1,3,3,1,3,1,3,1188,4
7572,org_apache_kafka_streams_KafkaStreamsTest_getBuilderWithSource,7572,0,1,0,5,0,1,1,1,920,1
7573,org_apache_kafka_streams_kstream_WindowedSerdes_sessionWindowedSerdeFrom,7573,0,1,1,6,0,1,1,1,375,1
7574,org_apache_kafka_jmh_metadata_MetadataRequestBenchmark_buildAllTopicMetadataRequest,7574,0,1,0,7,0,6,4,3,363,6
7575,org_apache_kafka_common_record_Record_isCompressed,7575,0,1,0,6,0,0,0,0,94,0
7576,org_apache_kafka_streams_processor_MockProcessorContext_setPartition,7576,0,1,1,8,0,0,0,0,511,0
7577,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImpl_threadLevelTagMap,7577,0,1,1,5,0,0,0,0,415,0
7578,org_apache_kafka_clients_consumer_internals_SubscriptionState_hasDefaultOffsetResetPolicy,7578,0,1,0,3,0,0,0,0,36,0
7579,org_apache_kafka_clients_producer_KafkaProducer_throwIfProducerClosed,7579,0,2,0,3,0,1,1,1,39,1
7580,org_apache_kafka_streams_state_internals_KeyValueSegment_openDB,7580,0,1,1,3,0,1,1,1,1022,1
7581,org_apache_kafka_streams_kstream_internals_KTableReduce_get,7581,0,1,0,3,0,0,0,0,500,0
7582,org_apache_kafka_clients_Metadata_lastSuccessfulUpdate,7582,0,1,0,6,0,0,0,0,16,0
7583,org_apache_kafka_common_network_ChannelBuilder_buildChannel,7583,0,1,5,9,0,0,0,0,1693,0
7584,org_apache_kafka_test_StreamsTestUtils_containsMetric,7584,0,1,4,4,0,2,1,2,307,2
7585,org_apache_kafka_connect_runtime_errors_RetryWithToleranceOperator_consumerRecord,7585,0,1,1,7,0,1,1,1,473,1
7586,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignorTest_shouldGetAssignmentConfigs,7586,1,1,0,13,2,5,1,5,408,7
7587,org_apache_kafka_test_ReadOnlySessionStoreStub_setOpen,7587,0,1,1,3,0,0,0,0,308,0
7588,org_apache_kafka_streams_KafkaStreamsWrapper_setStreamThreadStateListener,7588,0,3,1,15,0,1,1,1,1628,1
7589,org_apache_kafka_common_KafkaFuture_completedFuture,7589,0,1,1,8,1,0,0,0,596,1
7590,org_apache_kafka_connect_transforms_TimestampRouterTest_defaultConfiguration,7590,1,1,0,5,0,4,3,2,1694,4
7591,org_apache_kafka_connect_transforms_ReplaceField_apply,7591,0,3,1,11,4,0,0,0,317,4
7592,org_apache_kafka_common_config_provider_MockFileConfigProvider_assertClosed,7592,0,1,1,7,0,0,0,0,1695,0
7593,org_apache_kafka_common_cache_Cache_put,7593,0,1,2,6,0,0,0,0,1146,0
7594,org_apache_kafka_streams_kstream_internals_graph_StatefulProcessorNode_StatefulProcessorNode,7594,0,1,3,9,0,4,2,3,1696,4
7595,org_apache_kafka_common_utils_Utils_stackTrace,7595,0,1,1,9,0,0,0,0,148,0
7596,org_apache_kafka_common_utils_Utils_murmur2,7596,0,5,1,35,0,0,0,0,148,0
7597,org_apache_kafka_message_MessageSpec_validVersions,7597,0,1,0,3,0,1,1,1,907,1
7598,org_apache_kafka_clients_producer_internals_TransactionManager_hasFatalError,7598,0,1,0,3,0,0,0,0,46,0
7599,org_apache_kafka_streams_integration_InternalTopicIntegrationTest_produceData,7599,0,1,1,8,0,2,2,1,1169,2
7600,org_apache_kafka_streams_integration_GlobalKTableIntegrationTest_produceInitialGlobalTableValues,7600,0,1,0,3,0,4,4,1,1439,4
7601,org_apache_kafka_streams_kstream_Materialized_withCachingEnabled,7601,0,1,0,8,0,0,0,0,589,0
7602,org_apache_kafka_streams_TopologyTestDriverTest_shouldFeedStoreFromGlobalKTable,7602,1,1,0,11,0,11,7,4,926,11
7603,org_apache_kafka_streams_processor_internals_StreamTask_recordCollector,7603,0,1,0,3,0,0,0,0,405,0
7604,org_apache_kafka_connect_util_ShutdownableThread_forceShutdown,7604,0,1,0,11,0,0,0,0,177,0
7605,org_apache_kafka_common_internals_PartitionStates_set,7605,0,1,1,11,2,0,0,0,1106,2
7606,org_apache_kafka_clients_producer_KafkaProducerTest_newMetadata,7606,0,1,2,3,0,3,3,1,240,3
7607,org_apache_kafka_connect_header_ConnectHeadersTest_appendToKey,7607,0,1,1,2,0,0,0,0,807,0
7608,org_apache_kafka_test_MockKeyValueStore_MockKeyValueStore,7608,0,1,2,4,0,0,0,0,1682,0
7609,org_apache_kafka_clients_producer_KafkaProducer_send,7609,0,1,1,88,2,1,1,1,39,3
7610,org_apache_kafka_common_requests_DescribeGroupsResponse_groupMember,7610,0,1,6,3,0,0,0,0,104,0
7611,org_apache_kafka_connect_runtime_Herder_pauseConnector,7611,0,1,1,6,0,0,0,0,186,0
7612,org_apache_kafka_common_requests_AddOffsetsToTxnRequest_AddOffsetsToTxnRequest,7612,0,1,2,4,0,1,1,1,1697,1
7613,org_apache_kafka_common_MetricName_description,7613,0,1,0,3,0,0,0,0,574,0
7614,org_apache_kafka_streams_kstream_internals_MaterializedInternal_queryableStoreName,7614,0,1,0,3,1,0,0,0,562,1
7615,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder_connectStateStoreNameToSourceTopicsOrPattern,7615,0,6,2,22,1,0,0,0,395,1
7616,org_apache_kafka_clients_consumer_internals_ConsumerMetrics_getAllTemplates,7616,0,1,0,4,0,1,1,1,236,1
7617,org_apache_kafka_common_config_AbstractConfig_originals,7617,0,1,0,6,0,0,0,0,59,0
7618,org_apache_kafka_connect_mirror_MirrorClient_remoteConsumerOffsets,7618,0,4,3,37,1,10,3,5,189,11
