,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
1876,io_realm_internal_objectstore_OsObjectBuilder_nativeAddNullListItem,1876,0,1,1,1,0,0,0,0,179,0
1877,io_realm_internal_android_JsonUtils_stringToDate,1877,0,4,1,33,0,2,2,1,250,2
1878,io_realm_internal_network_NetworkStateReceiver_removeListener,1878,0,1,1,8,0,0,0,0,112,0
1879,io_realm_entities_NullTypes_setFieldShortNull,1879,0,1,1,3,0,0,0,0,67,0
1880,io_realm_RealmResults_setDate,1880,0,1,2,13,3,2,2,1,25,5
1881,io_realm_internal_OsSharedRealm_isSyncRealm,1881,0,1,0,6,0,1,1,1,16,1
1882,io_realm_internal_Row_getLink,1882,0,1,1,1,0,0,0,0,14,0
1883,io_realm_entities_AllTypes_getColumnDateList,1883,0,1,0,3,0,0,0,0,64,0
1884,io_realm_entities_AllTypes_setColumnObjectId,1884,0,1,1,3,0,0,0,0,64,0
1885,io_realm_internal_Property_getColumnKey,1885,0,1,0,3,1,0,0,0,205,1
1886,io_realm_rule_RunInLooperThread_getConfiguration,1886,0,1,0,12,0,0,0,0,176,0
1887,io_realm_RealmConfigurationTests_equals_configurationsReturnCachedRealm,1887,1,1,0,11,0,0,0,0,302,0
1888,io_realm_Realm_checkMaxDepth,1888,0,2,1,5,0,0,0,0,22,0
1889,io_realm_RealmList_getRealm,1889,0,3,0,19,0,1,1,1,19,1
1890,io_realm_Realm_getFullStringScanner,1890,0,1,1,3,0,0,0,0,22,0
1891,io_realm_internal_objectstore_OsObjectBuilder_nativeAddObject,1891,0,1,3,1,0,0,0,0,179,0
1892,io_realm_OrderedCollectionChangeSetTests_getTestingCollection,1892,0,3,1,14,0,5,3,3,154,5
1893,io_realm_util_ExceptionHolder_setException,1893,0,2,1,11,0,0,0,0,150,0
1894,io_realm_examples_realmmigrationexample_MigrationExampleActivity_showStatus,1894,0,1,1,6,2,0,0,0,192,2
1895,io_realm_entities_IOSAllTypes_getDoubleCol,1895,0,1,0,3,0,0,0,0,106,0
1896,io_realm_ProxyState_getRow$realm,1896,0,1,0,3,0,0,0,0,60,0
1897,io_realm_internal_OsSharedRealm_nativeSetAutoRefresh,1897,0,1,2,1,0,0,0,0,16,0
1898,io_realm_internal_Table_nativeSetDecimal128,1898,0,1,6,1,0,0,0,0,45,0
1899,io_realm_examples_intro_IntroExampleActivity_basicQuery,1899,0,1,1,2,1,6,3,3,222,7
1900,io_realm_internal_SyncObjectServerFacade_invokeRemoveSession,1900,0,3,1,23,0,5,4,2,233,5
1901,io_realm_internal_objectstore_OsSyncUser_nativeGetBirthday,1901,0,1,1,1,0,0,0,0,79,0
1902,io_realm_entities_DefaultValueSetter_setFieldRandomString,1902,0,1,1,3,0,0,0,0,132,0
1903,io_realm_mongodb_mongo_events_BaseChangeEvent_getFullDocument,1903,0,1,0,7,0,0,0,0,101,0
1904,io_realm_entities_AllJavaTypes_setFieldDate,1904,0,1,1,3,0,0,0,0,109,0
1905,io_realm_internal_ObserverPairList_removeByObserver,1905,0,3,1,9,0,0,0,0,99,0
1906,io_realm_examples_rxjava_gotchas_GotchasActivity_testSubscribeOn,1906,0,1,0,5,0,5,3,2,218,5
1907,io_realm_internal_TableQuery_sumInt,1907,0,1,1,4,2,0,0,0,12,2
1908,io_realm_internal_OsObject_nativeStartListening,1908,0,1,1,1,0,0,0,0,13,0
1909,io_realm_internal_UncheckedRow_nativeCreateEmbeddedObject,1909,0,1,2,1,0,0,0,0,23,0
1910,io_realm_OrderedRealmCollectionSnapshot_OrderedRealmCollectionSnapshot,1910,0,1,3,3,0,4,2,2,98,4
1911,io_realm_RealmAsyncTask_isCancelled,1911,0,1,0,5,0,0,0,0,326,0
1912,io_realm_RealmSchema_getSchemaForClass,1912,0,5,1,12,3,10,6,2,120,13
1913,io_realm_entities_AllJavaTypes_setFieldDecimal128,1913,0,1,1,3,0,0,0,0,109,0
1914,io_realm_internal_objectstore_OsSyncUser_nativeGetRefreshToken,1914,0,1,1,1,0,0,0,0,79,0
1915,io_realm_ManagedListOperator_move,1915,0,1,2,3,0,1,1,1,20,1
1916,io_realm_RealmResultsTests_setList_wrongObjectTypeThrows,1916,1,1,0,27,0,0,0,0,327,0
1917,io_realm_internal_objectstore_OsObjectBuilder_addEmptyList,1917,0,1,1,4,2,0,0,0,179,2
1918,io_realm_internal_OsObjectSchemaInfo_OsObjectSchemaInfo,1918,0,1,1,9,2,1,1,1,73,3
1919,io_realm_entities_pojo_RealmObjectWithRealmModelField_getAllTypesRealmModel,1919,0,1,0,3,0,0,0,0,170,0
1920,io_realm_internal_Table_moveLastOver,1920,0,1,1,9,2,0,0,0,45,2
1921,io_realm_internal_Table_getUncheckedRowByPointer,1921,0,1,1,9,0,1,1,1,45,1
1922,io_realm_internal_OsResults_setString,1922,0,1,2,3,1,0,0,0,37,1
1923,io_realm_ManagedListOperator_remove,1923,0,1,1,3,0,1,1,1,20,1
1924,io_realm_internal_objectstore_OsMongoCollection_deleteInternal,1924,0,3,2,21,0,0,0,0,110,0
1925,io_realm_internal_OsObjectStore_nativeCallWithLock,1925,0,1,2,1,0,0,0,0,6,0
1926,io_realm_entities_BacklinksSource_setName,1926,0,1,1,3,0,0,0,0,328,0
1927,io_realm_mongodb_sync_SyncConfiguration_toString,1927,0,1,0,22,0,1,1,1,3,1
1928,io_realm_ManagedListOperator_isValid,1928,0,1,0,3,0,1,1,1,20,1
1929,io_realm_objectserver_utils_UserFactory_UserFactory,1929,0,1,1,3,0,0,0,0,278,0
1930,io_realm_mongodb_mongo_MongoNamespace_checkDatabaseNameValidity,1930,0,2,1,13,0,0,0,0,1,0
1931,io_realm_RealmJsonTests_createObjectFromJson_respectIgnoredFields,1931,1,1,0,13,0,0,0,0,54,0
1932,io_realm_RealmQuery_createQuery,1932,0,1,2,10,1,0,0,0,62,1
1933,io_realm_ManagedListOperator_getOsList,1933,0,1,0,3,0,0,0,0,20,0
1934,some_test_Volatile_realmGet$name,1934,0,1,0,3,0,0,0,0,122,0
1935,io_realm_RealmObjectSchemaTests_setRequired_trueAndFalse,1935,1,6,0,50,0,0,0,0,161,0
1936,io_realm_internal_objectstore_OsMongoCollection_findInternal,1936,0,2,3,9,0,6,2,4,110,6
1937,io_realm_internal_Row_getObjectKey,1937,0,1,0,4,0,0,0,0,14,0
1938,io_realm_BaseRealm_compactRealm,1938,0,1,1,11,0,3,1,3,95,3
1939,io_realm_RealmConfigurationTests_modelClasses_forCompositeMediator,1939,1,1,0,14,0,0,0,0,245,0
1940,io_realm_mongodb_mongo_events_BaseChangeEvent_BaseChangeEvent,1940,0,1,5,7,0,1,1,1,101,1
1941,io_realm_rule_RunInLooperThread_isRuleUsed,1941,0,1,0,6,0,0,0,0,176,0
1942,io_realm_MutableRealmObjectSchema_addPrimaryKey,1942,0,3,1,17,1,9,3,5,104,10
1943,io_realm_internal_objectstore_OsObjectBuilder_nativeDestroyBuilder,1943,0,1,1,1,0,0,0,0,179,0
1944,some_test_NullTypes_realmGet$fieldObjectNull,1944,0,1,0,3,0,0,0,0,90,0
1945,io_realm_DynamicRealmObject_getString,1945,0,1,1,17,1,5,3,2,127,6
1946,io_realm_log_RealmLog_nativeClearLoggers,1946,0,1,0,1,0,0,0,0,33,0
1947,io_realm_DynamicRealmObject_setString,1947,0,1,2,13,1,5,3,2,127,6
1948,io_realm_internal_objectstore_OsObjectBuilder_nativeStartList,1948,0,1,1,1,0,0,0,0,179,0
1949,io_realm_entities_NullTypes_setFieldObjectIdNull,1949,0,1,1,3,0,0,0,0,67,0
1950,io_realm_internal_OsList_addBoolean,1950,0,1,1,3,1,0,0,0,0,1
1951,io_realm_mongodb_mongo_events_UpdateDescription_fromBsonDocument,1951,0,2,1,21,1,2,2,1,188,3
1952,io_realm_entities_AnnotationIndexTypes_setNotIndexDate,1952,0,1,1,3,0,0,0,0,201,0
1953,io_realm_examples_arch_livemodel_LiveRealmResults_LiveRealmResults,1953,0,4,1,12,0,2,2,1,329,2
1954,io_realm_ProxyState_setRealm$realm,1954,0,1,1,3,0,0,0,0,60,0
1955,io_realm_OrderedCollectionChangeSetTests_populateData,1955,0,4,2,15,0,6,5,2,154,6
1956,io_realm_internal_Table_getSharedRealm,1956,0,1,0,3,0,0,0,0,45,0
1957,some_test_FieldNames_realmGet$cache,1957,0,1,0,3,0,0,0,0,319,0
1958,io_realm_RxJavaTests_realmObject_gcStressTest,1958,1,4,0,2,0,0,0,0,330,0
1959,io_realm_RealmList_isAttached,1959,0,1,0,3,0,1,1,1,19,1
1960,io_realm_entities_AnnotationIndexTypes_setIndexBoolean,1960,0,1,1,3,0,0,0,0,201,0
1961,io_realm_internal_jni_JniBsonProtocol_getCodec,1961,0,1,2,8,0,0,0,0,115,0
1962,io_realm_RealmList_isValid,1962,0,3,0,12,1,1,1,1,19,2
1963,io_realm_examples_intro_model_Person_getAge,1963,0,1,0,3,0,0,0,0,130,0
1964,io_realm_internal_objectstore_OsSyncUser_nativeGetIdentities,1964,0,1,1,1,0,0,0,0,79,0
1965,io_realm_entities_NullTypes_getFieldShortNull,1965,0,1,0,3,0,0,0,0,67,0
1966,io_realm_mongodb_sync_SyncSession_notifyProgressListener,1966,0,3,3,21,0,5,3,2,48,5
1967,io_realm_internal_OsResults_aggregateDate,1967,0,1,2,3,1,0,0,0,37,1
1968,io_realm_internal_objectstore_OsAppCredentials_apple,1968,0,1,1,3,2,0,0,0,203,2
1969,io_realm_internal_Row_getString,1969,0,1,1,1,0,0,0,0,14,0
1970,io_realm_internal_JNIQueryTest_init,1970,0,1,0,16,0,2,2,1,331,2
1971,io_realm_RealmModelTests_realmObjectWithRealmModelField,1971,1,1,0,12,0,9,5,2,221,9
1972,io_realm_entities_NoPrimaryKeyNullTypes_setFieldByteNotNull,1972,0,1,1,3,0,0,0,0,40,0
1973,io_realm_mongodb_AppConfiguration_hashCode,1973,0,1,0,15,0,1,1,1,178,1
1974,io_realm_DynamicRealmObject_getBoolean,1974,0,1,1,21,1,5,3,2,127,6
1975,io_realm_DynamicRealmTests_where,1975,1,1,0,7,0,6,4,2,297,6
1976,io_realm_internal_TableQuery_validateQuery,1976,0,3,0,14,1,0,0,0,12,1
1977,io_realm_internal_OsResults_deleteFirst,1977,0,1,0,3,1,0,0,0,37,1
1978,io_realm_mongodb_mongo_events_UpdateDescription_getUpdatedFields,1978,0,1,0,8,0,0,0,0,188,0
1979,io_realm_entities_AllJavaTypes_getFieldObjectIdList,1979,0,1,0,3,0,0,0,0,109,0
1980,io_realm_internal_objectserver_EventStream_close,1980,0,1,0,5,0,0,0,0,185,0
1981,io_realm_RealmLinkTests_linkIsNotNull,1981,1,1,0,11,0,7,4,2,126,7
1982,io_realm_RealmResults_checkRealmObjectConstraints,1982,0,5,2,20,0,12,7,4,25,12
1983,io_realm_RxJavaTests_findFirstAsync_emittedOnDelete,1983,1,4,0,2,0,0,0,0,308,0
1984,io_realm_ManagedListOperator_insertValue,1984,0,1,2,1,0,0,0,0,20,0
1985,io_realm_examples_unittesting_ExampleActivity_basicCRUD,1985,0,2,1,2,1,7,4,2,88,8
1986,io_realm_internal_OsSharedRealmTests_isInTransaction,1986,1,1,0,7,0,3,1,3,21,3
1987,io_realm_internal_OsObject_removeListener,1987,0,2,2,6,2,4,1,4,13,6
1988,io_realm_internal_RealmProxyMediator_createColumnInfo,1988,0,1,2,7,0,0,0,0,9,0
1989,io_realm_internal_RealmProxyMediator_createOrUpdateUsingJsonObject,1989,0,1,4,11,0,0,0,0,9,0
1990,io_realm_RxJavaTests_realm_emittedOnUpdate,1990,1,2,0,2,0,0,0,0,332,0
1991,io_realm_internal_OsResultsTests_getSharedRealm,1991,0,1,0,8,1,4,2,3,173,5
1992,io_realm_internal_log_obfuscator_TokenObfuscator_getPatterns,1992,0,1,0,8,0,0,0,0,189,0
1993,io_realm_internal_ColumnInfo_getColumnKey,1993,0,1,1,8,0,0,0,0,71,0
1994,io_realm_entities_Owner_getCat,1994,0,1,0,3,0,0,0,0,65,0
1995,io_realm_internal_OsRealmConfig_nativeSetInitializationCallback,1995,0,1,2,3,0,0,0,0,84,0
1996,io_realm_RealmTests_getInstance_writeProtectedFileWithContext,1996,1,1,0,15,0,0,0,0,333,0
1997,io_realm_mongodb_mongo_events_UpdateDescription_getRemovedFields,1997,0,1,0,8,0,0,0,0,188,0
1998,io_realm_RealmConfiguration_getSchemaMediator,1998,0,1,0,7,0,0,0,0,32,0
1999,io_realm_mongodb_sync_ClientResetRequiredError_ClientResetRequiredError,1999,0,1,5,8,0,2,2,1,286,2
2000,io_realm_internal_OsSharedRealm_nativeIsAutoRefresh,2000,0,1,1,1,0,0,0,0,16,0
2001,io_realm_BulkInsertTests_insert_realmModel,2001,1,1,0,30,0,0,0,0,148,0
2002,io_realm_RealmConfigurationTests_hashCode_Test,2002,1,1,0,5,0,0,0,0,301,0
2003,io_realm_mongodb_auth_ApiKeyAuth_getApp,2003,0,1,0,7,0,1,1,1,26,1
2004,io_realm_entities_NullTypes_getFieldBinaryListNull,2004,0,1,0,3,0,0,0,0,67,0
2005,io_realm_internal_OsObject_nativeCreate,2005,0,1,2,1,0,0,0,0,13,0
2006,io_realm_MutableRealmObjectSchema_checkEmpty,2006,0,2,1,5,0,0,0,0,104,0
2007,io_realm_internal_log_obfuscator_RegexPatternObfuscator_RegexPatternObfuscator,2007,0,1,1,3,0,0,0,0,334,0
2008,io_realm_OrderedCollectionChangeSet_getDeletionRanges,2008,0,1,0,5,0,0,0,0,29,0
2009,io_realm_internal_OsObjectSchemaInfo_nativeGetClassName,2009,0,1,1,1,0,0,0,0,73,0
2010,io_realm_internal_objectstore_OsMongoClient_nativeCreate,2010,0,1,2,1,0,0,0,0,114,0
2011,io_realm_DynamicRealmTests_createObject_withNullLongPrimaryKey,2011,1,1,0,6,0,0,0,0,224,0
2012,io_realm_internal_RealmObjectProxy_realmGet$proxyState,2012,0,1,0,1,0,0,0,0,335,0
2013,io_realm_RealmSchemaTests_mutableMethodsCalled_notInTransaction,2013,1,2,0,34,0,0,0,0,336,0
2014,io_realm_CollectionTests_populatePartialNullRowsForNumericTesting,2014,0,1,1,25,0,10,3,7,128,10
2015,io_realm_internal_UncheckedRow_nativeIsNull,2015,0,1,2,1,0,0,0,0,23,0
2016,io_realm_internal_OsRealmConfig_nativeCreate,2016,0,1,4,3,0,0,0,0,84,0
2017,io_realm_internal_OsList_nativeStopListening,2017,0,1,1,1,0,0,0,0,0,0
2018,io_realm_internal_Table_removeColumn,2018,0,2,1,16,3,2,1,2,45,5
2019,io_realm_RealmInterprocessTest_getConfiguration,2019,0,1,0,3,1,0,0,0,160,1
2020,io_realm_internal_objectstore_OsAppCredentials_apiKey,2020,0,1,1,3,2,0,0,0,203,2
2021,io_realm_util_LooperSpy_LooperSpy,2021,0,1,1,14,0,0,0,0,252,0
2022,io_realm_ManagedListOperator_insertNull,2022,0,1,1,3,0,1,1,1,20,1
2023,io_realm_internal_UncheckedRow_getByRowPointer,2023,0,1,3,10,1,0,0,0,23,1
2024,io_realm_RealmConfiguration_isReadOnly,2024,0,1,0,7,0,0,0,0,32,0
2025,io_realm_entities_AllJavaTypes_setFieldList,2025,0,1,1,3,0,0,0,0,109,0
2026,io_realm_examples_realmgridview_CityAdapter_CityAdapter,2026,0,1,0,2,0,0,0,0,121,0
2027,io_realm_rule_RunWithRemoteService_createHandler,2027,0,1,1,3,0,0,0,0,237,0
2028,io_realm_mongodb_User_getRefreshToken,2028,0,1,0,3,0,1,1,1,46,1
2029,io_realm_RealmSchemaTests_remove_shouldClearDynamicCache,2029,1,2,0,18,0,0,0,0,58,0
2030,io_realm_internal_OsSchemaInfo_nativeCreateFromList,2030,0,1,1,1,0,0,0,0,174,0
2031,io_realm_OrderedRealmCollection_deleteFirstFromRealm,2031,0,1,0,7,0,0,0,0,91,0
2032,io_realm_internal_android_AndroidCapabilities_AndroidCapabilities,2032,0,1,0,4,1,0,0,0,269,1
2033,io_realm_mongodb_sync_Sync_nativeGetPathForRealm,2033,0,1,4,1,0,0,0,0,235,0
2034,io_realm_internal_async_RealmResultTaskImpl_RealmResultTaskImpl,2034,0,1,2,11,0,1,1,1,337,1
2035,io_realm_internal_ColumnIndices_ColumnIndices,2035,0,1,2,9,0,0,0,0,270,0
2036,io_realm_entities_PrimaryKeyAsBoxedLong_setName,2036,0,1,1,3,0,0,0,0,195,0
2037,io_realm_internal_log_obfuscator_EmailPasswordObfuscator_obfuscator,2037,0,1,0,7,2,0,0,0,82,2
2038,io_realm_internal_OsResults_nativeWhere,2038,0,1,1,1,0,0,0,0,37,0
2039,io_realm_log_RealmLog_info,2039,0,1,2,9,3,0,0,0,33,3
2040,io_realm_internal_OsList_getUncheckedRow,2040,0,1,1,3,1,1,1,1,0,2
2041,io_realm_RealmCache_release,2041,0,8,1,3,2,10,4,6,83,12
2042,io_realm_internal_ColumnIndices_getColumnInfo,2042,0,5,1,23,1,4,2,3,270,5
2043,io_realm_internal_OsList_addRow,2043,0,1,1,3,1,0,0,0,0,1
2044,io_realm_internal_UncheckedRow_nativeSetDecimal128,2044,0,1,4,1,0,0,0,0,23,0
2045,io_realm_ImmutableRealmObjectSchema_ImmutableRealmObjectSchema,2045,0,1,3,3,0,2,1,2,338,2
2046,io_realm_RealmResultsTests_verifyArmComparisons,2046,1,2,0,17,0,13,5,6,258,13
2047,io_realm_examples_json_JsonExampleActivity_loadJsonFromString,2047,1,1,0,2,0,1,1,1,137,1
2048,io_realm_mongodb_AppException_toString,2048,0,3,0,18,3,1,1,1,248,4
2049,io_realm_BaseRealm_getVersion,2049,0,1,0,7,0,1,1,1,95,1
2050,io_realm_mongodb_mongo_events_BaseChangeEvent_getOperationType,2050,0,1,0,7,0,0,0,0,101,0
2051,io_realm_RealmObjectTests_float_double_maxValue,2051,1,1,0,11,0,0,0,0,158,0
2052,io_realm_internal_objectstore_OsSyncUser_getState,2052,0,1,0,6,1,0,0,0,79,1
2053,io_realm_Realm_delete,2053,0,1,1,9,0,3,3,1,22,3
2054,io_realm_internal_Table_addSearchIndex,2054,0,1,1,4,2,0,0,0,45,2
2055,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_objectIdPK,2055,1,1,0,11,0,0,0,0,89,0
2056,io_realm_internal_NativeObjectReference_nativeCleanUp,2056,0,1,2,4,0,0,0,0,209,0
2057,io_realm_RealmTests_copyFromRealm_cyclicObjectGraph,2057,1,1,0,26,0,0,0,0,152,0
2058,io_realm_RealmAsyncTask_cancel,2058,0,1,0,4,0,0,0,0,326,0
2059,io_realm_mongodb_mongo_iterable_FindIterable_FindIterable,2059,0,1,4,6,0,3,3,1,50,3
2060,io_realm_ManagedListOperator_delete,2060,0,1,1,3,0,1,1,1,20,1
2061,io_realm_internal_RealmProxyMediator_copyOrUpdate,2061,0,1,5,11,0,0,0,0,9,0
2062,io_realm_OrderedRealmCollectionImpl_createLoadedResults,2062,0,2,1,11,0,3,1,3,30,3
2063,io_realm_internal_OsResults_setObjectIdList,2063,0,1,2,8,1,0,0,0,37,1
2064,io_realm_entities_DefaultValueSetter_setFieldString,2064,0,1,1,3,0,0,0,0,132,0
2065,io_realm_internal_OsSharedRealm_nativeGetSharedRealm,2065,0,1,4,1,0,0,0,0,16,0
2066,io_realm_internal_Table_nativeSize,2066,0,1,1,1,0,0,0,0,45,0
2067,io_realm_entities_NullTypes_getFieldStringNotNull,2067,0,1,0,3,0,0,0,0,67,0
2068,io_realm_rule_RunInLooperThread_getBackgroundHandler,2068,0,2,0,13,0,0,0,0,176,0
2069,io_realm_internal_Row_setBoolean,2069,0,1,2,1,0,0,0,0,14,0
2070,io_realm_internal_Table_nativeAddColumn,2070,0,1,4,1,0,0,0,0,45,0
2071,io_realm_internal_TableIndexAndDistinctTest_init,2071,0,1,0,17,0,2,2,1,34,2
2072,io_realm_internal_ColumnInfo_getColumnDetails,2072,0,1,1,7,0,0,0,0,71,0
2073,io_realm_internal_UncheckedRow_nativeGetObjectId,2073,0,1,2,1,0,0,0,0,23,0
2074,io_realm_Realm_removeDefaultConfiguration,2074,0,1,0,9,0,0,0,0,22,0
2075,some_test_NullTypes_realmGet$fieldShortNotNull,2075,0,1,0,3,0,0,0,0,90,0
2076,io_realm_internal_OsSharedRealm_close,2076,0,2,0,8,1,1,1,1,16,2
2077,io_realm_entities_NullTypes_getFieldBooleanListNotNull,2077,0,1,0,3,0,0,0,0,67,0
2078,some_test_NullTypes_realmSet$fieldBytesNull,2078,0,1,1,3,0,0,0,0,90,0
2079,io_realm_DefaultRealmModuleMediator_getModelClasses,2079,0,1,0,3,0,0,0,0,339,0
2080,io_realm_RealmConfigurationTests_inMemory_differentDurabilityThrows,2080,1,1,0,24,0,0,0,0,340,0
2081,io_realm_RealmTests_copyToRealmOrUpdate_iterableChildObjects,2081,1,1,0,14,0,0,0,0,153,0
2082,io_realm_internal_Table_where,2082,0,1,0,4,1,1,1,1,45,2
2083,io_realm_RealmListTests_set_unmanagedPrimaryKeyObjectToManagedList,2083,1,1,0,13,0,0,0,0,263,0
2084,io_realm_internal_OsList_delete,2084,0,1,1,3,1,0,0,0,0,1
2085,io_realm_entities_IOSAllTypes_getChildren,2085,0,1,0,3,0,0,0,0,106,0
2086,io_realm_internal_PendingRow_clearPendingCollection,2086,0,1,0,6,0,2,2,1,100,2
2087,io_realm_entities_PrimaryKeyAsBoxedInteger_PrimaryKeyAsBoxedInteger,2087,0,1,0,4,0,0,0,0,246,0
2088,io_realm_internal_Row_getValueList,2088,0,1,2,1,0,0,0,0,14,0
2089,io_realm_entities_AllTypes_getColumnLongList,2089,0,1,0,3,0,0,0,0,64,0
2090,io_realm_internal_OsObjectStore_setPrimaryKeyForObject,2090,0,1,3,14,1,2,2,1,6,3
2091,io_realm_internal_TableQuery_nativeOr,2091,0,1,1,1,0,0,0,0,12,0
2092,io_realm_entities_BacklinksSource_getChild,2092,0,1,0,3,0,0,0,0,328,0
2093,io_realm_internal_OsSharedRealmTests_renameTable_notInTransactionThrows,2093,1,1,0,7,0,0,0,0,36,0
2094,io_realm_internal_OsSharedRealm_createTableWithPrimaryKey,2094,0,1,4,13,1,1,1,1,16,2
2095,io_realm_internal_events_ChangeEvent_getId,2095,0,1,0,7,0,0,0,0,116,0
2096,io_realm_internal_Util_checkEmpty,2096,0,2,2,5,1,0,0,0,74,1
2097,io_realm_internal_UncheckedRow_getLong,2097,0,1,1,3,1,0,0,0,23,1
2098,io_realm_RealmObjectSchema_RealmObjectSchema,2098,0,1,4,12,0,0,0,0,61,0
2099,io_realm_mongodb_AppConfiguration_equals,2099,0,14,1,17,0,1,1,1,178,1
2100,some_test_NullTypes_realmSet$fieldBytesNotNull,2100,0,1,1,3,0,0,0,0,90,0
2101,io_realm_entities_AllJavaTypes_setFieldObject,2101,0,1,1,3,0,0,0,0,109,0
2102,io_realm_entities_NullTypes_getFieldBooleanNotNull,2102,0,1,0,3,0,0,0,0,67,0
2103,io_realm_entities_BacklinksSource_setChild,2103,0,1,1,3,0,0,0,0,328,0
2104,io_realm_DynamicRealmObjectTests_setUp,2104,1,1,0,32,0,32,8,21,156,32
2105,io_realm_internal_Table_nativeSetDouble,2105,0,1,5,1,0,0,0,0,45,0
2106,io_realm_RealmQuery_isNotEmpty,2106,0,1,1,12,0,3,2,2,62,3
2107,io_realm_internal_Table_setNull,2107,0,1,3,4,2,0,0,0,45,2
2108,io_realm_internal_Property_nativeGetLinkedObjectName,2108,0,1,1,1,0,0,0,0,205,0
2109,io_realm_internal_OsList_nativeAddLong,2109,0,1,2,1,0,0,0,0,0,0
2110,io_realm_util_mongodb_CustomType_setId,2110,0,1,1,3,0,0,0,0,341,0
2111,io_realm_TestHelper_testObjectCount,2111,0,11,5,38,0,12,2,11,39,12
2112,io_realm_RealmResultsTests_setObject_wrongObjectTypeThrows,2112,1,1,0,27,0,0,0,0,342,0
2113,io_realm_RealmAnnotationTests_namingConvention,2113,1,1,0,18,0,13,4,6,343,13
2114,io_realm_internal_OsSharedRealm_removePendingRow,2114,0,3,1,8,0,0,0,0,16,0
2115,io_realm_internal_OsResults_nativeDeleteFirst,2115,0,1,1,1,0,0,0,0,37,0
2116,io_realm_internal_OsResults_nativeDelete,2116,0,1,2,1,0,0,0,0,37,0
2117,io_realm_RealmTests_copyToRealm_defaultValuesAreIgnored,2117,1,1,0,102,0,0,0,0,191,0
2118,io_realm_internal_OsResults_nativeStopListening,2118,0,1,1,1,0,0,0,0,37,0
2119,io_realm_entities_AllJavaTypes_getFieldDoubleList,2119,0,1,0,3,0,0,0,0,109,0
2120,io_realm_internal_Row_setDouble,2120,0,1,2,1,0,0,0,0,14,0
2121,io_realm_entities_PrimaryKeyAsString_setId,2121,0,1,1,3,0,0,0,0,141,0
2122,io_realm_internal_UncheckedRow_setString,2122,0,2,2,14,2,1,1,1,23,3
2123,io_realm_entities_NullTypes_getFieldDateNotNull,2123,0,1,0,3,0,0,0,0,67,0
2124,io_realm_internal_ObserverPairList_clear,2124,0,1,0,4,0,0,0,0,99,0
2125,io_realm_internal_OsResults_nativeSetBoolean,2125,0,1,3,1,0,0,0,0,37,0
2126,io_realm_RealmJsonTests_createAllFromJson_stringEmptyArray,2126,1,1,0,6,0,0,0,0,165,0
2127,io_realm_entities_NullTypes_setFieldDoubleNotNull,2127,0,1,1,3,0,0,0,0,67,0
2128,io_realm_entities_NullTypes_getFieldIntegerNotNull,2128,0,1,0,3,0,0,0,0,67,0
2129,io_realm_RealmListTests_add_unmanagedObjectToManagedList,2129,1,1,0,8,0,0,0,0,220,0
2130,io_realm_internal_log_obfuscator_RegexPatternObfuscator_obfuscate,2130,0,2,1,17,0,1,1,1,334,1
2131,io_realm_ObjectIdListOperator_ObjectIdListOperator,2131,0,1,3,3,0,1,1,1,344,1
2132,io_realm_internal_OsRealmConfig_nativeSetInMemory,2132,0,1,2,3,0,0,0,0,84,0
2133,io_realm_internal_Table_freeze,2133,0,2,1,9,2,2,1,2,45,4
2134,io_realm_internal_OsResults_nativeFreeze,2134,0,1,2,1,0,0,0,0,37,0
2135,io_realm_Realm_getDefaultModule,2135,0,1,0,29,0,1,1,1,22,1
2136,io_realm_internal_TableQuery_nativeSumDouble,2136,0,1,2,1,0,0,0,0,12,0
2137,io_realm_internal_objectstore_OsObjectBuilder_nativeStopList,2137,0,1,3,1,0,0,0,0,179,0
2138,io_realm_internal_OsRealmConfig_getNativePtr,2138,0,1,0,3,0,0,0,0,84,0
2139,io_realm_RealmJsonTests_createObjectFromJson_objectId,2139,1,1,0,10,0,0,0,0,54,0
2140,io_realm_BinaryListOperator_BinaryListOperator,2140,0,1,3,3,0,1,1,1,345,1
2141,io_realm_mongodb_mongo_MongoNamespace_checkCollectionNameValidity,2141,0,1,1,10,0,0,0,0,1,0
2142,io_realm_internal_OsSharedRealm_isInTransaction,2142,0,1,0,3,1,0,0,0,16,1
2143,io_realm_DynamicRealm_setVersion,2143,0,1,1,11,0,1,1,1,169,1
2144,io_realm_DynamicRealm_DynamicRealm,2144,0,5,2,4,0,6,3,2,169,6
2145,io_realm_RealmObjectSchemaTests_removeField_withPrimaryKey,2145,1,2,0,12,0,0,0,0,346,0
2146,io_realm_RealmQuery_isNull,2146,0,1,1,14,0,3,2,2,62,3
2147,io_realm_internal_UncheckedRow_nativeSetLink,2147,0,1,3,1,0,0,0,0,23,0
2148,io_realm_internal_Table_nativeFindFirstFloat,2148,0,1,3,1,0,0,0,0,45,0
2149,io_realm_internal_Table_setDecimal128,2149,0,2,4,9,3,0,0,0,45,3
2150,io_realm_internal_UncheckedRow_nativeSetNull,2150,0,1,2,1,0,0,0,0,23,0
