,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
8443,com_google_security_zynamics_reil_translators_x86_XaddTranslatorTest_testR32R32,8443,1,1,0,23,0,10,5,5,1689,10
8444,com_google_security_zynamics_binnavi_Gui_Loaders_CProjectLoader_loadProject,8444,0,1,2,10,1,0,0,0,2724,1
8445,com_google_security_zynamics_binnavi_Gui_GraphWindows_CommentDialogs_Interfaces_IComment_getParent,8445,0,1,0,6,0,0,0,0,997,0
8446,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseListener_openedDatabase,8446,0,1,1,5,0,0,0,0,161,0
8447,com_google_security_zynamics_reil_translators_ppc_ExtshTranslator_translate,8447,0,1,3,3,0,3,3,1,2725,3
8448,com_google_security_zynamics_zylib_gui_tables_CTableSorter_sortingStatusChanged,8448,0,2,0,7,1,0,0,0,9,1
8449,com_google_security_zynamics_binnavi_Database_PostgreSQL_Notifications_PostgreSQLNotificationProvider_initialize,8449,0,1,2,16,2,0,0,0,211,2
8450,com_google_security_zynamics_binnavi_Importers_ExporterException_ExporterException,8450,0,1,1,7,0,0,0,0,2726,0
8451,com_google_security_zynamics_reil_translators_x86_RclTranslatorTest_testWithCarry,8451,1,1,0,18,0,10,5,5,2096,10
8452,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Synchronizers_CViewGraphSynchronizer_setMultiEdgeUpdatingEnabled,8452,0,1,1,8,1,0,0,0,1179,1
8453,com_google_security_zynamics_reil_ReilHelpers_createDiv,8453,0,1,7,14,1,1,1,1,674,2
8454,com_google_security_zynamics_binnavi_Gui_GraphWindows_Actions_CActionGraphSettings_CActionGraphSettings,8454,0,1,2,10,0,0,0,0,2727,0
8455,com_google_security_zynamics_binnavi_Gui_GraphWindows_CommentDialogs_Generic_GenericCommentsTableModel_editComment,8455,0,2,2,16,1,3,2,2,524,4
8456,com_google_security_zynamics_binnavi_API_disassembly_Database_getDescription,8456,0,1,0,8,0,2,2,1,77,2
8457,com_google_security_zynamics_binnavi_disassembly_Modules_CViewContainer_getViews,8457,0,1,0,11,0,0,0,0,397,0
8458,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_Implementations_CDebuggerFunctions_showDebuggerOptionsDialogAlways,8458,0,4,3,51,6,14,8,3,679,20
8459,com_google_security_zynamics_binnavi_disassembly_CProjectContainer_getName,8459,0,1,0,3,0,2,2,1,359,2
8460,com_google_security_zynamics_binnavi_API_helpers_GraphAlgorithms_getPredecessors,8460,0,1,1,8,0,1,1,1,2135,1
8461,com_google_security_zynamics_zylib_plugins_MultiClassLoader_monitor,8461,0,2,1,5,1,0,0,0,856,1
8462,com_google_security_zynamics_binnavi_yfileswrap_zygraph_NaviNode_toString,8462,0,1,0,3,1,0,0,0,474,1
8463,com_google_security_zynamics_binnavi_ZyGraph_IZyGraphInternals_removeNode,8463,0,1,1,5,0,0,0,0,2296,0
8464,com_google_security_zynamics_binnavi_API_debug_DebuggerAnyBreakpointRemoveReply_DebuggerAnyBreakpointRemoveReply,8464,0,1,1,3,0,1,1,1,2728,1
8465,com_google_security_zynamics_binnavi_API_reil_mono_InstructionGraphEdge_getTarget,8465,0,1,0,7,0,1,1,1,2138,1
8466,com_google_security_zynamics_binnavi_debug_connection_packets_replies_SetDebuggerEventSettingsReply_SetDebuggerEventSettingsReply,8466,0,1,2,8,0,1,1,1,2729,1
8467,com_google_security_zynamics_reil_translators_ppc_DivwoTranslatorTest_testSignedOverflow,8467,1,1,0,29,0,10,5,5,2730,10
8468,com_google_security_zynamics_binnavi_REIL_CReilViewCreator_convert,8468,0,1,2,12,2,5,3,2,1522,7
8469,com_google_security_zynamics_reil_translators_ppc_AddzeDotTranslatorTest_testCarrySet,8469,1,1,0,26,0,10,5,5,1769,10
8470,com_google_security_zynamics_binnavi_debug_debugger_MemorySynchronizer_MemorySynchronizer,8470,0,1,1,10,0,5,4,2,2170,5
8471,com_google_security_zynamics_binnavi_API_debug_TraceLogger_toString,8471,0,1,0,7,0,3,3,1,63,3
8472,com_google_security_zynamics_reil_translators_ppc_RlwimiGenerator_generate,8472,0,5,7,59,0,14,7,6,2731,14
8473,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setProximityBrowsingThreshold,8473,0,1,1,3,0,0,0,0,129,0
8474,com_google_security_zynamics_reil_translators_arm_ARMTstTranslator_translate,8474,0,1,3,10,0,2,2,1,2732,2
8475,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Tag_CTagNode_createChildren,8475,0,3,0,9,1,2,2,1,1068,3
8476,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CNodeHoverState_getStateFactory,8476,0,1,0,3,0,0,0,0,939,0
8477,com_google_security_zynamics_reil_yfileswrap_algorithms_mono2_common_instructiongraph_CReilInstructionGraph_createInstructionNode,8477,0,1,1,10,0,1,1,1,1518,1
8478,com_google_security_zynamics_reil_algorithms_mono_MonotoneSolver_updateCurrentState,8478,0,2,1,9,0,2,2,1,741,2
8479,com_google_security_zynamics_binnavi_Gui_Users_CUserManager_addUser,8479,0,3,1,23,1,3,3,1,750,4
8480,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_CDatabaseConfiguration,8480,0,2,11,32,0,0,0,0,135,0
8481,com_google_security_zynamics_binnavi_disassembly_Modules_CModule_getConfiguration,8481,0,1,0,3,0,0,0,0,390,0
8482,com_google_security_zynamics_binnavi_Database_PostgreSQL_Loaders_PostgreSQLCallgraphLoader_getFunctionMap,8482,0,2,1,12,0,1,1,1,1876,1
8483,com_google_security_zynamics_binnavi_ZyGraph_Menus_Actions_CUnhideParentsAction_CUnhideParentsAction,8483,0,1,3,15,0,0,0,0,2733,0
8484,com_google_security_zynamics_reil_translators_x86_MovsbTranslatorTest_testDFSet,8484,1,1,0,14,0,12,5,6,1841,12
8485,com_google_security_zynamics_binnavi_ZyGraph_Updaters_CodeNodes_CSettingsUpdater_setRealizer,8485,0,1,1,7,0,0,0,0,1740,0
8486,com_google_security_zynamics_binnavi_Gui_Debug_ThreadInformationPanel_CThreadInformationTable_getModel,8486,0,1,0,3,0,0,0,0,806,0
8487,com_google_security_zynamics_binnavi_debug_connection_packets_replies_StepBreakpointSetReply_StepBreakpointSetReply,8487,0,1,3,10,0,1,1,1,2734,1
8488,com_google_security_zynamics_binnavi_disassembly_types_SectionContainer_getSection,8488,0,1,1,8,0,0,0,0,408,0
8489,com_google_security_zynamics_zylib_types_common_IIterableCollection_iterate,8489,0,1,1,1,0,0,0,0,2735,0
8490,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_functions_LayoutFunctions_recalculatePorts,8490,0,2,2,11,0,0,0,0,659,0
8491,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_getBasicBlock,8491,0,1,0,7,0,0,0,0,167,0
8492,com_google_security_zynamics_binnavi_API_debug_Memory_hasData,8492,0,1,2,9,0,1,1,1,55,1
8493,com_google_security_zynamics_binnavi_API_disassembly_Function_setName,8493,0,1,1,14,0,2,2,1,80,2
8494,com_google_security_zynamics_binnavi_API_disassembly_DebuggerTemplateManager_getDebuggerTemplates,8494,0,1,0,7,0,0,0,0,81,0
8495,com_google_security_zynamics_zylib_gui_zygraph_editmode_states_CBackgroundClickedRightState_CBackgroundClickedRightState,8495,0,1,2,4,0,0,0,0,1676,0
8496,com_google_security_zynamics_binnavi_Gui_Debug_StackPanel_CStackMemoryProviderTest_testNumberOfEntries,8496,1,1,0,13,0,16,12,3,507,16
8497,com_google_security_zynamics_binnavi_API_disassembly_GroupNode_getComment,8497,0,1,0,7,0,1,1,1,86,1
8498,com_google_security_zynamics_reil_translators_x86_GreaterEqualGenerator_generate,8498,0,1,3,19,0,4,3,2,2736,4
8499,com_google_security_zynamics_zylib_general_Pair_second,8499,0,1,0,7,0,0,0,0,1194,0
8500,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_helpers_TooltipGenerator_requiresBoldFirstLine,8500,0,1,1,10,0,1,1,1,1777,1
8501,com_google_security_zynamics_zylib_gui_zygraph_nodes_IViewNode_setX,8501,0,1,1,1,0,0,0,0,26,0
8502,com_google_security_zynamics_binnavi_disassembly_types_SectionContainerBackend_SectionContainerBackend,8502,0,1,2,9,0,0,0,0,409,0
8503,com_google_security_zynamics_binnavi_disassembly_INaviFunction_getOriginalModulename,8503,0,1,0,5,0,0,0,0,366,0
8504,com_google_security_zynamics_binnavi_disassembly_INaviReplacement_close,8504,0,1,0,4,0,0,0,0,675,0
8505,com_google_security_zynamics_reil_ReilHelpers_checkBinaryOperandSizeTypes,8505,0,1,2,6,0,0,0,0,674,0
8506,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_hideInvisibleElements,8506,0,5,0,17,0,7,5,3,1175,7
8507,com_google_security_zynamics_binnavi_ZyGraph_Menus_CodeNode_RenameTypeInstanceAction_RenameTypeInstanceAction,8507,0,1,3,6,0,0,0,0,2737,0
8508,com_google_security_zynamics_reil_translators_mips_SravTranslator_translate,8508,0,1,3,21,0,16,9,5,2738,16
8509,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_CDataNodeComponent_dispose,8509,0,1,0,5,0,0,0,0,2739,0
8510,com_google_security_zynamics_binnavi_Gui_GraphWindows_Toolbar_CGraphToolBarNavigationPanel_getSearchPanel,8510,0,1,0,7,0,1,1,1,1611,1
8511,com_google_security_zynamics_reil_translators_arm_AddressingModeFourGenerator_generateIA,8511,0,2,6,18,0,4,3,2,592,4
8512,com_google_security_zynamics_zylib_gui_zygraph_realizers_ZyLabelContent_toString,8512,0,2,0,8,0,1,1,1,24,1
8513,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getNormalFunctionColor,8513,0,1,0,3,0,0,0,0,124,0
8514,com_google_security_zynamics_binnavi_Gui_CriteriaDialog_ExpressionTree_JCriteriumTreeModel_dispose,8514,0,1,0,6,0,1,1,1,2502,1
8515,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_ZyGraphLayeredRenderer_ZyGraphLayeredRenderer,8515,0,1,1,4,0,1,1,1,2424,1
8516,com_google_security_zynamics_zylib_gui_JHexPanel_JHexView_isPositionVisible,8516,0,1,1,10,2,0,0,0,7,2
8517,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_ModuleContainer_Component_CDebuggerChooserPanel_updateDebuggersComboBox,8517,0,2,0,8,0,3,3,1,1617,3
8518,com_google_security_zynamics_zylib_gui_zygraph_nodes_NodeHelpers_getVisibleNode,8518,0,2,1,9,0,2,2,1,2311,2
8519,com_google_security_zynamics_binnavi_Gui_Debug_Synchronizers_CBreakpointSynchronizer_dispose,8519,0,1,0,6,0,1,1,1,2503,1
8520,com_google_security_zynamics_binnavi_disassembly_views_ImmutableNaviViewConfiguration_getName,8520,0,1,0,3,0,0,0,0,440,0
8521,com_google_security_zynamics_binnavi_Gui_CriteriaDialog_Conditions_InDegrees_CCachedIndegreeCriterium_CCachedIndegreeCriterium,8521,0,1,2,9,0,0,0,0,2740,0
8522,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CPluginManagementAction_CPluginManagementAction,8522,0,1,1,9,0,0,0,0,2741,0
8523,com_google_security_zynamics_binnavi_disassembly_views_CView_getEdgeCount,8523,0,1,0,3,1,1,1,1,434,2
8524,com_google_security_zynamics_binnavi_debug_debugger_interfaces_IDebugger_resume,8524,0,1,0,5,0,0,0,0,275,0
8525,com_google_security_zynamics_binnavi_disassembly_views_ImmutableNaviViewConfiguration_getViewType,8525,0,1,0,3,0,0,0,0,440,0
8526,com_google_security_zynamics_zylib_gui_zygraph_IFineGrainedSloppyGraph2DView_drawEdges,8526,0,1,0,1,0,0,0,0,2006,0
8527,com_google_security_zynamics_binnavi_disassembly_types_SectionContainer_deleteSection,8527,0,1,1,12,0,2,2,1,408,2
8528,com_google_security_zynamics_binnavi_ZyGraph_Filter_CGraphNodeTaggedAndVisibleFilter_CGraphNodeTaggedAndVisibleFilter,8528,0,1,1,7,0,0,0,0,2742,0
8529,com_google_security_zynamics_reil_translators_mips_AndTranslatorTest_testAndiOne,8529,1,1,0,23,0,10,5,5,2743,10
8530,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getAdjustorThunkFunctionColor,8530,0,1,0,3,0,0,0,0,124,0
8531,com_google_security_zynamics_reil_translators_ppc_OrcDotTranslatorTest_testPositiveToNegative,8531,1,1,0,27,0,10,5,5,2233,10
8532,com_google_security_zynamics_reil_translators_ppc_NegDotTranslator_translate,8532,0,1,3,5,0,8,6,2,2744,8
8533,com_google_security_zynamics_binnavi_disassembly_views_IViewContainer_removeListener,8533,0,1,1,5,0,0,0,0,441,0
8534,com_google_security_zynamics_binnavi_Gui_GraphWindows_Toolbar_CGraphToolBarNavigationPanel_getGotoAddressField,8534,0,1,0,7,0,0,0,0,1611,0
8535,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_getReplacement,8535,0,1,0,1,0,0,0,0,374,0
8536,com_google_security_zynamics_zylib_gui_CodeDisplay_FormattedCharacterBuffer_getNumberOfLines,8536,0,1,0,3,0,0,0,0,870,0
8537,com_google_security_zynamics_zylib_gui_JRegisterView_JRegisterView_initializeListeners,8537,0,1,0,10,0,1,1,1,911,1
8538,com_google_security_zynamics_binnavi_Database_NodeParser_CCodeNodeParser_createCurrentNode,8538,0,6,1,49,0,21,7,13,165,21
8539,com_google_security_zynamics_binnavi_Gui_Debug_SearchMemory_ISearcher_getSearchData,8539,0,1,1,6,0,0,0,0,2719,0
8540,com_google_security_zynamics_zylib_gui_scripting_SyntaxDocument_isQuoteDelimiter,8540,0,1,1,1,0,0,0,0,641,0
8541,com_google_security_zynamics_binnavi_disassembly_Modules_CViewContainer_getNativeCallgraphView,8541,0,1,0,7,0,0,0,0,397,0
8542,com_google_security_zynamics_binnavi_disassembly_CommentManager_getTypeInstanceComments,8542,0,1,1,9,0,0,0,0,355,0
8543,com_google_security_zynamics_reil_translators_mips_BTranslator_translate,8543,0,1,3,8,0,8,7,2,2745,8
8544,com_google_security_zynamics_binnavi_Gui_DebuggerComboBox_CDebuggerComboModel_updateElements,8544,0,2,0,10,0,2,2,1,2746,2
8545,com_google_security_zynamics_binnavi_Database_PostgreSQL_Functions_PostgreSQLTraceFunctions_setDescription,8545,0,1,3,29,0,5,4,2,185,5
8546,com_google_security_zynamics_reil_translators_mips_MadduTranslator_translate,8546,0,1,3,19,0,14,7,6,2747,14
8547,com_google_security_zynamics_binnavi_disassembly_types_TypeInstance_getBaseType,8547,0,1,0,7,0,0,0,0,410,0
8548,com_google_security_zynamics_reil_translators_arm_ARMUqsubaddxTranslator_translate,8548,0,2,3,16,0,3,3,1,2748,3
8549,com_google_security_zynamics_binnavi_debug_connection_packets_parsers_TargetInformationParser_parseIntOption,8549,0,1,2,3,0,0,0,0,240,0
8550,com_google_security_zynamics_reil_ReilOperandNode_ReilOperandNode,8550,0,1,2,4,0,0,0,0,1200,0
8551,com_google_security_zynamics_binnavi_debug_models_trace_AbstractTraceProvider_hasTrace,8551,0,1,2,14,0,0,0,0,2749,0
8552,com_google_security_zynamics_binnavi_Database_PostgreSQL_PostgreSQLHelpers_loadAddress,8552,0,1,2,13,1,1,1,1,214,2
8553,com_google_security_zynamics_reil_translators_ppc_LhaxTranslatorTest_testByte,8553,1,1,0,24,0,11,5,6,2659,11
8554,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_setDebuggerTemplate,8554,0,1,1,6,0,0,0,0,371,0
8555,com_google_security_zynamics_binnavi_disassembly_types_RawTypeInstance_getSectionId,8555,0,1,0,3,0,0,0,0,403,0
8556,com_google_security_zynamics_binnavi_yfileswrap_disassembly_types_TypeDependenceGraph_TypeDependenceGraph,8556,0,2,2,8,2,0,0,0,572,2
8557,com_google_security_zynamics_zylib_gui_ProgressDialogs_IStandardProgressModel_addProgressListener,8557,0,1,1,1,0,0,0,0,2750,0
8558,com_google_security_zynamics_reil_translators_ppc_SubfeTranslatorTest_testSimple,8558,1,1,0,30,0,10,5,5,2751,10
8559,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceContent_setImageBase,8559,0,4,2,30,1,9,8,2,333,10
8560,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_Searchers_Text_Gui_CGraphSearchField_registerHotkeys,8560,0,1,0,17,0,2,2,1,574,2
8561,com_google_security_zynamics_binnavi_Gui_Debug_ModulesPanel_CModulesPanel_CModulesPanel,8561,0,1,1,13,0,6,6,1,2752,6
8562,com_google_security_zynamics_binnavi_Database_PostgreSQL_Notifications_containers_GroupNodeCommentNotificationContainer_getNode,8562,0,1,0,3,0,0,0,0,1952,0
8563,com_google_security_zynamics_binnavi_Database_MockClasses_MockDatabase_MockDatabase,8563,0,1,1,4,1,2,2,1,43,3
8564,com_google_security_zynamics_reil_translators_mips_NorTranslatorTest_testMsubu4NegativeNegative,8564,1,1,0,23,0,10,5,5,2516,10
8565,com_google_security_zynamics_binnavi_ZyGraph_Menus_Actions_CEditTextAction_CEditTextAction,8565,0,1,2,10,0,0,0,0,2753,0
8566,com_google_security_zynamics_binnavi_config_ColorsConfigItem_setLeaveInlinedJumpColor,8566,0,1,1,3,0,0,0,0,124,0
8567,com_google_security_zynamics_binnavi_Plugins_PluginInitializer_initializePlugins,8567,0,1,4,24,2,2,2,1,1521,4
8568,com_google_security_zynamics_binnavi_Gui_Debug_BreakpointTable_Implementations_CBreakpointSetFunctions_enableAll,8568,0,2,1,10,2,3,2,2,477,5
8569,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Builders_ZyGraphBuilder_convertEdges,8569,0,2,4,15,0,5,3,2,1240,5
8570,com_google_security_zynamics_reil_translators_x86_Helpers_writeMulResult,8570,0,4,4,2,0,5,2,3,621,5
8571,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_isCaseSensitiveSearch,8571,0,1,0,3,0,0,0,0,129,0
8572,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_NodeChooser_CNodeChooserTable_removeViewListeners,8572,0,1,1,7,0,1,1,1,1605,1
8573,com_google_security_zynamics_binnavi_Gui_GraphWindows_BottomPanel_RegisterTracker_CTrackingStatusComparator_getStatusValue,8573,0,5,3,24,0,4,1,4,2754,4
8574,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getExpressionTreeId,8574,0,1,0,7,0,0,0,0,166,0
8575,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_CStateFactory_createEdgeClickedLeftState,8575,0,1,2,11,0,3,3,1,655,3
8576,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_realizers_IZyNodeRealizer_getFillColor,8576,0,1,0,1,0,0,0,0,662,0
8577,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_isAfterLast,8577,0,1,0,6,0,0,0,0,166,0
8578,com_google_security_zynamics_reil_translators_mips_NeguTranslator_translate,8578,0,1,3,9,0,9,6,2,2755,9
8579,com_google_security_zynamics_reil_translators_x86_IConditionGenerator_generate,8579,0,1,3,10,0,0,0,0,2756,0
8580,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Project_CProjectNodeMenuBuilder_updateActions,8580,0,2,1,12,0,1,1,1,1355,1
8581,com_google_security_zynamics_zylib_system_IdaException_IdaException,8581,0,1,2,8,0,0,0,0,2757,0
8582,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_realizers_IZyNodeRealizer_setUserData,8582,0,1,1,1,0,0,0,0,662,0
8583,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Project_CProjectNodeMenuBuilder_findProjectNode,8583,0,5,2,24,0,1,1,1,1355,1
8584,com_google_security_zynamics_zylib_gui_JStackView_JStackPanel_drawOffsets,8584,0,4,1,25,3,2,1,2,665,5
8585,com_google_security_zynamics_binnavi_Gui_GraphWindows_Menu_CGraphWindowMenuBar_getCriteriumCache,8585,0,1,0,7,0,1,1,1,969,1
8586,com_google_security_zynamics_binnavi_config_GeneralSettingsConfigItem_getSupportEmailAddress,8586,0,1,0,3,0,0,0,0,128,0
8587,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceContent_CAddressSpaceContent,8587,0,6,3,35,1,14,9,3,333,15
8588,com_google_security_zynamics_binnavi_Database_PostgreSQL_Functions_PostgresSQLDebuggerFunctions_setName,8588,0,1,3,22,0,5,4,2,191,5
8589,com_google_security_zynamics_reil_algorithms_mono_valuetracking_ValueTracker_track,8589,0,1,1,7,2,2,2,1,946,4
8590,com_google_security_zynamics_zylib_gui_scripting_CodeDocumentPython_CodeDocumentPython,8590,0,1,1,32,0,1,1,1,1787,1
8591,com_google_security_zynamics_reil_translators_x86_ImulTranslator_translate,8591,0,4,3,24,0,3,3,1,718,3
8592,com_google_security_zynamics_zylib_general_StackTrace_toString,8592,0,2,1,14,0,0,0,0,2758,0
8593,com_google_security_zynamics_binnavi_Gui_GraphWindows_types_TypeMemberTreeNode_TypeMemberTreeNode,8593,0,1,1,4,1,1,1,1,1421,2
8594,com_google_security_zynamics_binnavi_Gui_Debug_MemoryPanel_Actions_CBigEndiannessAction_CBigEndiannessAction,8594,0,1,1,8,0,0,0,0,2759,0
8595,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_setName,8595,0,1,1,7,0,0,0,0,371,0
8596,com_google_security_zynamics_binnavi_models_Bookmarks_code_CCodeBookmarkManager_removeBookmark,8596,0,2,1,16,0,2,2,1,1170,2
8597,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_getCreationDate,8597,0,1,0,7,0,0,0,0,334,0
8598,com_google_security_zynamics_binnavi_Gui_IdbSelection_CPreviousDirectoriesBox_CPreviousDirectoriesBox,8598,0,2,1,9,0,0,0,0,2760,0
8599,com_google_security_zynamics_binnavi_Gui_GraphWindows_Implementations_CGraphLayouter_checkArguments,8599,0,1,2,9,0,0,0,0,747,0
8600,com_google_security_zynamics_reil_algorithms_mono2_registertracking_RegisterSetLatticeElement_taintAll,8600,0,2,1,11,1,0,0,0,671,1
8601,com_google_security_zynamics_reil_translators_arm_THUMBUxthTranslator_translate,8601,0,1,3,4,0,2,2,1,2761,2
8602,com_google_security_zynamics_binnavi_debug_models_storage_DebuggerSetting_getUniqueKey,8602,0,1,1,8,0,1,1,1,313,1
8603,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_editGlobalCodeNodeComment,8603,0,1,4,9,0,0,0,0,163,0
8604,com_google_security_zynamics_binnavi_ZyGraph_Builders_Wrappers_CLocalEdgeCommentWrapper_CLocalEdgeCommentWrapper,8604,0,1,1,7,0,0,0,0,2762,0
8605,com_google_security_zynamics_zylib_gui_CodeDisplay_ICodeDisplayModel_getNumberOfRows,8605,0,1,0,4,0,0,0,0,869,0
8606,com_google_security_zynamics_reil_translators_ppc_AddcoDotTranslatorTest_testSimple,8606,1,1,0,31,0,10,5,5,2763,10
8607,com_google_security_zynamics_binnavi_standardplugins_coverage_VisualCoverage_setupListeners,8607,0,2,0,9,0,3,3,1,1153,3
8608,com_google_security_zynamics_reil_translators_mips_MulTranslatorTest_testMsubu4NegativeNegative,8608,1,1,0,23,0,10,5,5,1298,10
8609,com_google_security_zynamics_zylib_gui_scripting_console_ConsolePane_getDocument,8609,0,1,0,3,0,1,1,1,877,1
8610,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_transformations_CHitNodesTransformer_exitNode,8610,0,6,4,28,0,5,5,1,2258,5
8611,com_google_security_zynamics_binnavi_API_debug_DebuggerTest_writeRegister5,8611,1,1,0,5,0,8,6,3,1641,8
8612,com_google_security_zynamics_reil_translators_arm_ARMEorTranslator_translate,8612,0,1,3,11,0,2,2,1,2764,2
8613,com_google_security_zynamics_binnavi_debug_connection_packets_commands_RemoveBreakpointsCommand_RemoveBreakpointsCommand,8613,0,2,3,15,1,5,4,2,1699,6
8614,com_google_security_zynamics_reil_translators_arm_AddressingModeOneGenerator_rrxRegister,8614,0,1,4,20,0,5,3,3,684,5
8615,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Settings_ZyGraphLayoutSettings_getAutolayoutDeactivationThreshold,8615,0,1,0,7,0,1,1,1,577,1
8616,com_google_security_zynamics_reil_algorithms_mono_valuetracking_elements_Subtraction_getRhs,8616,0,1,0,3,0,0,0,0,1936,0
8617,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_AbstractZyGraph_getSelectedNodes,8617,0,1,0,1,0,0,0,0,31,0
8618,com_google_security_zynamics_binnavi_disassembly_types_TypeManager_appendMember,8618,0,4,3,24,5,1,1,1,415,6
8619,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CNodeExitState_CNodeExitState,8619,0,1,3,11,0,0,0,0,1829,0
8620,com_google_security_zynamics_binnavi_Gui_GraphWindows_Searchers_Text_Gui_CSearchExecuter_cycleExistingSearch,8620,0,7,5,33,0,10,5,5,2333,10
8621,com_google_security_zynamics_binnavi_debug_connection_packets_arguments_DebugMessageArgument_getBytes,8621,0,1,0,10,1,0,0,0,234,1
8622,com_google_security_zynamics_binnavi_Database_cache_EdgeCache_getEdgeById,8622,0,1,1,3,0,0,0,0,151,0
8623,com_google_security_zynamics_binnavi_API_disassembly_Function_getAddress,8623,0,1,0,7,0,3,3,1,80,3
8624,com_google_security_zynamics_binnavi_disassembly_types_BaseType_areMembersConsecutive,8624,0,3,1,10,0,2,1,2,394,2
8625,com_google_security_zynamics_reil_translators_ppc_AddmeoTranslatorTest_testCarryCleared,8625,1,1,0,26,0,10,5,5,1241,10
8626,com_google_security_zynamics_reil_translators_mips_SubuTranslatorTest_testMsubu4NegativeNegative,8626,1,1,0,23,0,10,5,5,1368,10
8627,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CToggleStarsModulesAction_CToggleStarsModulesAction,8627,0,1,2,10,0,0,0,0,2765,0
8628,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_AbstractZyGraph_addViewFocusListener,8628,0,1,1,3,0,0,0,0,31,0
8629,com_google_security_zynamics_binnavi_disassembly_types_BaseType_isSigned,8629,0,1,0,7,0,0,0,0,394,0
8630,com_google_security_zynamics_reil_algorithms_mono_valuetracking_transformers_StrTransformer_transform,8630,0,2,2,13,0,8,6,2,2766,8
8631,com_google_security_zynamics_reil_interpreter_ReilInterpreter_interpretInstruction,8631,0,18,2,61,15,1,1,1,593,16
8632,com_google_security_zynamics_binnavi_Gui_GraphWindows_Searchers_Text_Model_CNodeSearcher_search,8632,0,1,4,11,0,3,3,1,2767,3
8633,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_setArchitecture,8633,0,1,1,7,0,0,0,0,167,0
8634,com_google_security_zynamics_reil_translators_ppc_SubfmeoTranslator_translate,8634,0,1,3,5,0,8,6,2,2768,8
8635,com_google_security_zynamics_reil_translators_arm_ARMFlagSettingHelper_setThumbAddFlags,8635,0,1,11,7,0,3,2,2,2769,3
8636,com_google_security_zynamics_binnavi_Gui_GraphWindows_Searchers_Text_Model_CGraphSearchResultsCursor_removeDuplicates,8636,0,3,0,14,0,1,1,1,530,1
8637,com_google_security_zynamics_binnavi_disassembly_types_TypeManagerTest_testNotifyTypeUpdated,8637,1,1,0,14,0,3,2,2,431,3
8638,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_CStateFactory_createBendExitState,8638,0,1,2,11,0,3,3,1,655,3
8639,com_google_security_zynamics_binnavi_disassembly_views_INaviViewListener_taggedView,8639,0,1,2,6,0,0,0,0,438,0
8640,com_google_security_zynamics_binnavi_API_disassembly_Function_getType,8640,0,1,0,7,0,1,1,1,80,1
